State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Temperature,humidity,soil moisture
bihar,sheohar,2013,rabi       ,khesari,197,220,36,41,50
bihar,sheohar,2014,rabi       ,khesari,151,149,34,45,52
bihar,sitamarhi,1999,rabi       ,khesari,3797,2305,36,41,50
bihar,sitamarhi,2000,rabi       ,khesari,2806,1720,37,42,55
bihar,sitamarhi,2001,rabi       ,khesari,2623,2143,37,40,46
bihar,sitamarhi,2002,rabi       ,khesari,2676,1638,34,55,62
bihar,sitamarhi,2003,rabi       ,khesari,1931,1630,25,55,55
bihar,sitamarhi,2004,rabi       ,khesari,2315,1201,34,45,52
bihar,sitamarhi,2005,rabi       ,khesari,1790,861,36,41,50
bihar,sitamarhi,2006,rabi       ,khesari,2385,1881,34,55,62
bihar,sitamarhi,2007,rabi       ,khesari,2171,1821,37,42,55
bihar,sitamarhi,2008,rabi       ,khesari,2204,1809,36,40,54
bihar,sitamarhi,2009,rabi       ,khesari,1264,1310,34,55,62
bihar,sitamarhi,2010,rabi       ,khesari,1295,1274,37,42,55
bihar,sitamarhi,2011,rabi       ,khesari,136,103,36,35,45
bihar,sitamarhi,2012,rabi       ,khesari,107,84,34,45,52
bihar,sitamarhi,2013,rabi       ,khesari,109,122,35,50,59
bihar,sitamarhi,2014,rabi       ,khesari,99,98,35,50,59
bihar,siwan,2004,rabi       ,khesari,29,20,34,55,62
bihar,siwan,2005,rabi       ,khesari,15,12,36,35,45
bihar,siwan,2006,rabi       ,khesari,10,8,36,35,45
bihar,siwan,2007,rabi       ,khesari,16,13,35,50,59
bihar,siwan,2009,rabi       ,khesari,16,17,34,45,52
bihar,supaul,1999,rabi       ,khesari,4352,3029,34,45,52
bihar,supaul,2000,rabi       ,khesari,4562,2609,37,42,55
bihar,supaul,2001,rabi       ,khesari,4583,2695,36,35,45
bihar,supaul,2002,rabi       ,khesari,3405,1982,36,40,54
bihar,supaul,2003,rabi       ,khesari,4419,2828,34,45,52
bihar,supaul,2004,rabi       ,khesari,3826,1343,35,50,59
bihar,supaul,2005,rabi       ,khesari,3484,1637,36,35,45
bihar,supaul,2006,rabi       ,khesari,2790,2003,34,45,52
bihar,supaul,2007,rabi       ,khesari,2796,1778,37,42,55
bihar,supaul,2008,rabi       ,khesari,2310,2201,36,41,50
bihar,supaul,2009,rabi       ,khesari,2978,971,36,41,50
bihar,supaul,2010,rabi       ,khesari,2093,1216,25,55,55
bihar,supaul,2011,rabi       ,khesari,2259,1335,35,50,59
bihar,supaul,2012,rabi       ,khesari,2259,1529,34,55,62
bihar,supaul,2013,rabi       ,khesari,2193,1825,34,55,62
bihar,supaul,2014,rabi       ,khesari,2240,1487,34,45,52
bihar,vaishali,1999,rabi       ,khesari,157,95,36,40,54
bihar,vaishali,2000,rabi       ,khesari,545,334,34,45,52
bihar,vaishali,2001,rabi       ,khesari,146,119,34,45,52
bihar,vaishali,2002,rabi       ,khesari,83,51,36,41,50
bihar,vaishali,2003,rabi       ,khesari,60,51,37,42,55
bihar,vaishali,2004,rabi       ,khesari,41,21,37,42,55
bihar,vaishali,2005,rabi       ,khesari,63,30,34,45,52
bihar,vaishali,2006,rabi       ,khesari,46,36,36,40,54
bihar,vaishali,2007,rabi       ,khesari,69,58,34,45,52
bihar,vaishali,2008,rabi       ,khesari,101,83,37,40,46
bihar,vaishali,2009,rabi       ,khesari,64,66,36,40,54
bihar,vaishali,2010,rabi       ,khesari,56,55,37,42,55
bihar,vaishali,2011,rabi       ,khesari,83,63,37,42,55
bihar,vaishali,2012,rabi       ,khesari,79,62,37,40,46
bihar,vaishali,2013,rabi       ,khesari,36,40,36,35,45
bihar,vaishali,2014,rabi       ,khesari,29,29,25,55,55
bihar,araria,1997,rabi       ,rapeseed &mustard,3060,2084,37,42,55
bihar,araria,1998,rabi       ,rapeseed &mustard,3794,2337,25,55,55
bihar,araria,1999,rabi       ,rapeseed &mustard,3607,1949,36,41,50
bihar,araria,2000,rabi       ,rapeseed &mustard,2912,1054,36,40,54
bihar,araria,2001,rabi       ,rapeseed &mustard,3542,2943,36,40,54
bihar,araria,2002,rabi       ,rapeseed &mustard,2965,1646,37,42,55
bihar,araria,2003,rabi       ,rapeseed &mustard,3153,1454,25,55,55
bihar,araria,2004,rabi       ,rapeseed &mustard,3220,3304,37,42,55
bihar,araria,2005,rabi       ,rapeseed &mustard,2903,1994,34,45,52
bihar,araria,2006,rabi       ,rapeseed &mustard,3346,2436,37,42,55
bihar,araria,2007,rabi       ,rapeseed &mustard,2817,2220,36,41,50
bihar,araria,2008,rabi       ,rapeseed &mustard,2775,2148,34,45,52
bihar,araria,2009,rabi       ,rapeseed &mustard,2186,1672,34,55,62
bihar,araria,2010,rabi       ,rapeseed &mustard,2416,2493,37,42,55
bihar,araria,2011,rabi       ,rapeseed &mustard,2301,1818,36,41,50
bihar,araria,2012,rabi       ,rapeseed &mustard,2301,2032,25,55,55
bihar,araria,2013,rabi       ,rapeseed &mustard,1817,2053,34,55,62
bihar,arwal,2003,rabi       ,rapeseed &mustard,102,90,34,55,62
bihar,arwal,2004,rabi       ,rapeseed &mustard,271,249,37,42,55
bihar,arwal,2005,rabi       ,rapeseed &mustard,315,242,25,55,55
bihar,arwal,2007,rabi       ,rapeseed &mustard,243,505,36,40,54
bihar,arwal,2008,rabi       ,rapeseed &mustard,270,605,36,40,54
bihar,arwal,2009,rabi       ,rapeseed &mustard,378,452,36,41,50
bihar,arwal,2010,rabi       ,rapeseed &mustard,386,447,34,45,52
bihar,arwal,2011,rabi       ,rapeseed &mustard,335,501,34,45,52
bihar,arwal,2012,rabi       ,rapeseed &mustard,335,353,37,42,55
bihar,arwal,2013,rabi       ,rapeseed &mustard,344,442,34,55,62
bihar,arwal,2014,rabi       ,rapeseed &mustard,289,372,36,35,45
bihar,aurangabad,1997,rabi       ,rapeseed &mustard,1213,536,25,55,55
bihar,aurangabad,1998,rabi       ,rapeseed &mustard,987,1046,35,50,59
bihar,aurangabad,1999,rabi       ,rapeseed &mustard,760,378,36,41,50
bihar,aurangabad,2000,rabi       ,rapeseed &mustard,498,261,34,45,52
bihar,aurangabad,2001,rabi       ,rapeseed &mustard,748,448,35,50,59
bihar,aurangabad,2002,rabi       ,rapeseed &mustard,494,282,36,41,50
bihar,aurangabad,2003,rabi       ,rapeseed &mustard,710,483,34,45,52
bihar,aurangabad,2004,rabi       ,rapeseed &mustard,622,349,34,55,62
bihar,aurangabad,2005,rabi       ,rapeseed &mustard,593,439,34,55,62
bihar,aurangabad,2006,rabi       ,rapeseed &mustard,825,695,35,50,59
bihar,aurangabad,2007,rabi       ,rapeseed &mustard,967,830,36,35,45
bihar,aurangabad,2008,rabi       ,rapeseed &mustard,851,621,36,40,54
bihar,aurangabad,2009,rabi       ,rapeseed &mustard,1141,1193,37,40,46
bihar,aurangabad,2010,rabi       ,rapeseed &mustard,1155,908,37,40,46
bihar,aurangabad,2011,rabi       ,rapeseed &mustard,1635,1630,36,35,45
bihar,aurangabad,2012,rabi       ,rapeseed &mustard,2134,1829,37,40,46
bihar,aurangabad,2013,rabi       ,rapeseed &mustard,1832,1931,36,40,54
bihar,aurangabad,2014,rabi       ,rapeseed &mustard,2281,1679,34,55,62
bihar,banka,1997,rabi       ,rapeseed &mustard,848,684,34,55,62
bihar,banka,1998,rabi       ,rapeseed &mustard,624,597,34,45,52
bihar,banka,1999,rabi       ,rapeseed &mustard,915,810,34,45,52
bihar,banka,2000,rabi       ,rapeseed &mustard,980,999,34,45,52
bihar,banka,2001,rabi       ,rapeseed &mustard,840,685,36,35,45
bihar,banka,2002,rabi       ,rapeseed &mustard,508,282,36,41,50
bihar,banka,2003,rabi       ,rapeseed &mustard,519,286,34,55,62
bihar,banka,2004,rabi       ,rapeseed &mustard,511,317,34,45,52
bihar,banka,2005,rabi       ,rapeseed &mustard,981,938,34,45,52
bihar,banka,2006,rabi       ,rapeseed &mustard,1225,1259,37,40,46
bihar,banka,2007,rabi       ,rapeseed &mustard,1201,784,37,42,55
bihar,banka,2008,rabi       ,rapeseed &mustard,1136,1086,36,40,54
bihar,banka,2009,rabi       ,rapeseed &mustard,363,278,36,41,50
bihar,banka,2010,rabi       ,rapeseed &mustard,299,231,34,45,52
bihar,banka,2011,rabi       ,rapeseed &mustard,273,229,34,55,62
bihar,banka,2012,rabi       ,rapeseed &mustard,310,213,35,50,59
bihar,banka,2013,rabi       ,rapeseed &mustard,466,370,37,40,46
bihar,banka,2014,rabi       ,rapeseed &mustard,328,229,36,41,50
bihar,begusarai,1997,rabi       ,rapeseed &mustard,7792,9171,36,40,54
bihar,begusarai,1998,rabi       ,rapeseed &mustard,9343,10361,36,40,54
bihar,begusarai,1999,rabi       ,rapeseed &mustard,6739,8902,34,45,52
bihar,begusarai,2000,rabi       ,rapeseed &mustard,5766,7738,34,45,52
bihar,begusarai,2001,rabi       ,rapeseed &mustard,5518,4188,34,55,62
bihar,begusarai,2002,rabi       ,rapeseed &mustard,5074,3704,37,42,55
bihar,begusarai,2003,rabi       ,rapeseed &mustard,5076,5360,34,55,62
bihar,begusarai,2004,rabi       ,rapeseed &mustard,4894,7522,36,35,45
bihar,begusarai,2005,rabi       ,rapeseed &mustard,4840,8872,36,41,50
bihar,begusarai,2006,rabi       ,rapeseed &mustard,5053,7079,37,42,55
bihar,begusarai,2007,rabi       ,rapeseed &mustard,5010,4138,37,42,55
bihar,begusarai,2008,rabi       ,rapeseed &mustard,4185,8387,35,50,59
bihar,begusarai,2009,rabi       ,rapeseed &mustard,6308,9367,36,35,45
bihar,begusarai,2010,rabi       ,rapeseed &mustard,9017,16438,36,41,50
bihar,begusarai,2011,rabi       ,rapeseed &mustard,10400,20561,34,55,62
bihar,begusarai,2012,rabi       ,rapeseed &mustard,4242,12136,35,50,59
bihar,begusarai,2013,rabi       ,rapeseed &mustard,8117,17167,37,40,46
bihar,begusarai,2014,rabi       ,rapeseed &mustard,7600,11157,34,45,52
bihar,bhagalpur,1997,rabi       ,rapeseed &mustard,2550,2609,37,40,46
bihar,bhagalpur,1998,rabi       ,rapeseed &mustard,2504,2394,35,50,59
bihar,bhagalpur,1999,rabi       ,rapeseed &mustard,2206,2155,35,50,59
bihar,bhagalpur,2000,rabi       ,rapeseed &mustard,2516,2106,25,55,55
bihar,bhagalpur,2001,rabi       ,rapeseed &mustard,2409,1966,25,55,55
bihar,bhagalpur,2002,rabi       ,rapeseed &mustard,2271,729,34,45,52
bihar,bhagalpur,2003,rabi       ,rapeseed &mustard,2425,2236,36,41,50
bihar,bhagalpur,2004,rabi       ,rapeseed &mustard,1886,1169,35,50,59
bihar,bhagalpur,2005,rabi       ,rapeseed &mustard,2330,1878,36,35,45
bihar,bhagalpur,2006,rabi       ,rapeseed &mustard,1864,1916,25,55,55
bihar,bhagalpur,2007,rabi       ,rapeseed &mustard,1887,3334,36,35,45
bihar,bhagalpur,2008,rabi       ,rapeseed &mustard,1961,3281,35,50,59
bihar,bhagalpur,2009,rabi       ,rapeseed &mustard,1522,2746,34,55,62
bihar,bhagalpur,2010,rabi       ,rapeseed &mustard,1904,1872,36,35,45
bihar,bhagalpur,2011,rabi       ,rapeseed &mustard,1607,2057,37,42,55
bihar,bhagalpur,2012,rabi       ,rapeseed &mustard,2146,1989,34,55,62
bihar,bhagalpur,2013,rabi       ,rapeseed &mustard,2354,3858,36,35,45
bihar,bhagalpur,2014,rabi       ,rapeseed &mustard,2396,2813,37,42,55
bihar,bhojpur,1997,rabi       ,rapeseed &mustard,1267,1043,35,50,59
bihar,bhojpur,1998,rabi       ,rapeseed &mustard,1567,1218,35,50,59
bihar,bhojpur,1999,rabi       ,rapeseed &mustard,96,65,35,50,59
bihar,bhojpur,2000,rabi       ,rapeseed &mustard,1834,1016,25,55,55
bihar,bhojpur,2001,rabi       ,rapeseed &mustard,2454,2307,34,45,52
bihar,bhojpur,2002,rabi       ,rapeseed &mustard,2440,1767,37,40,46
bihar,bhojpur,2003,rabi       ,rapeseed &mustard,1572,788,36,41,50
bihar,bhojpur,2004,rabi       ,rapeseed &mustard,1112,737,34,55,62
bihar,bhojpur,2005,rabi       ,rapeseed &mustard,1770,2634,36,41,50
bihar,bhojpur,2006,rabi       ,rapeseed &mustard,1471,1141,25,55,55
bihar,bhojpur,2007,rabi       ,rapeseed &mustard,1840,2456,25,55,55
bihar,bhojpur,2008,rabi       ,rapeseed &mustard,1769,2623,35,50,59
bihar,bhojpur,2009,rabi       ,rapeseed &mustard,2089,4519,37,42,55
bihar,bhojpur,2010,rabi       ,rapeseed &mustard,2091,2457,36,40,54
bihar,bhojpur,2011,rabi       ,rapeseed &mustard,2048,2736,34,45,52
bihar,bhojpur,2013,rabi       ,rapeseed &mustard,1081,1583,37,40,46
bihar,bhojpur,2014,rabi       ,rapeseed &mustard,1009,1358,25,55,55
bihar,buxar,1997,rabi       ,rapeseed &mustard,1765,740,34,55,62
bihar,buxar,1998,rabi       ,rapeseed &mustard,3846,3704,36,40,54
bihar,buxar,1999,rabi       ,rapeseed &mustard,3626,1936,36,35,45
bihar,buxar,2000,rabi       ,rapeseed &mustard,1197,700,34,55,62
bihar,buxar,2001,rabi       ,rapeseed &mustard,2890,2063,34,55,62
bihar,buxar,2002,rabi       ,rapeseed &mustard,839,665,34,45,52
bihar,buxar,2003,rabi       ,rapeseed &mustard,753,611,36,40,54
bihar,buxar,2004,rabi       ,rapeseed &mustard,786,1164,37,42,55
bihar,buxar,2005,rabi       ,rapeseed &mustard,1328,1056,35,50,59
bihar,buxar,2006,rabi       ,rapeseed &mustard,1089,845,34,45,52
bihar,buxar,2007,rabi       ,rapeseed &mustard,1275,895,35,50,59
bihar,buxar,2008,rabi       ,rapeseed &mustard,1115,792,35,50,59
bihar,buxar,2009,rabi       ,rapeseed &mustard,1369,1754,37,42,55
bihar,buxar,2010,rabi       ,rapeseed &mustard,1346,870,34,55,62
bihar,buxar,2011,rabi       ,rapeseed &mustard,1231,2009,35,50,59
bihar,buxar,2012,rabi       ,rapeseed &mustard,1396,1836,25,55,55
bihar,buxar,2013,rabi       ,rapeseed &mustard,1760,1658,36,41,50
bihar,buxar,2014,rabi       ,rapeseed &mustard,1267,982,34,55,62
bihar,darbhanga,1997,rabi       ,rapeseed &mustard,2243,1613,25,55,55
bihar,darbhanga,1998,rabi       ,rapeseed &mustard,2345,1576,37,42,55
bihar,darbhanga,1999,rabi       ,rapeseed &mustard,2032,1437,35,50,59
bihar,darbhanga,2000,rabi       ,rapeseed &mustard,2163,2072,37,40,46
bihar,darbhanga,2001,rabi       ,rapeseed &mustard,2183,989,37,40,46
bihar,darbhanga,2002,rabi       ,rapeseed &mustard,1923,750,25,55,55
bihar,darbhanga,2003,rabi       ,rapeseed &mustard,1741,2004,34,45,52
bihar,darbhanga,2004,rabi       ,rapeseed &mustard,1768,1369,37,42,55
bihar,darbhanga,2005,rabi       ,rapeseed &mustard,2243,1622,36,41,50
bihar,darbhanga,2006,rabi       ,rapeseed &mustard,1988,1390,37,42,55
bihar,darbhanga,2007,rabi       ,rapeseed &mustard,1940,1426,34,55,62
bihar,darbhanga,2008,rabi       ,rapeseed &mustard,1671,1313,36,40,54
bihar,darbhanga,2009,rabi       ,rapeseed &mustard,1771,1886,34,45,52
bihar,darbhanga,2010,rabi       ,rapeseed &mustard,1115,1092,37,40,46
bihar,darbhanga,2011,rabi       ,rapeseed &mustard,1883,1915,34,55,62
bihar,darbhanga,2012,rabi       ,rapeseed &mustard,1851,3980,36,35,45
bihar,darbhanga,2013,rabi       ,rapeseed &mustard,1882,1893,34,45,52
bihar,darbhanga,2014,rabi       ,rapeseed &mustard,1880,1662,36,35,45
bihar,gaya,1997,rabi       ,rapeseed &mustard,1759,1047,25,55,55
bihar,gaya,1998,rabi       ,rapeseed &mustard,1299,1205,34,45,52
bihar,gaya,1999,rabi       ,rapeseed &mustard,1059,1052,37,40,46
bihar,gaya,2000,rabi       ,rapeseed &mustard,1259,1104,35,50,59
bihar,gaya,2001,rabi       ,rapeseed &mustard,1203,1109,36,41,50
bihar,gaya,2002,rabi       ,rapeseed &mustard,2455,2436,34,45,52
bihar,gaya,2003,rabi       ,rapeseed &mustard,777,750,37,40,46
bihar,gaya,2004,rabi       ,rapeseed &mustard,530,371,36,41,50
bihar,gaya,2005,rabi       ,rapeseed &mustard,541,424,37,42,55
bihar,gaya,2006,rabi       ,rapeseed &mustard,616,480,36,40,54
bihar,gaya,2007,rabi       ,rapeseed &mustard,1193,512,35,50,59
bihar,gaya,2008,rabi       ,rapeseed &mustard,848,734,37,42,55
bihar,gaya,2009,rabi       ,rapeseed &mustard,1376,1958,34,55,62
bihar,gaya,2010,rabi       ,rapeseed &mustard,980,1071,35,50,59
bihar,gaya,2011,rabi       ,rapeseed &mustard,1146,1732,36,35,45
bihar,gaya,2012,rabi       ,rapeseed &mustard,1146,1728,36,41,50
bihar,gaya,2013,rabi       ,rapeseed &mustard,1086,801,36,40,54
bihar,gaya,2014,rabi       ,rapeseed &mustard,1313,2085,34,45,52
bihar,gopalganj,1997,rabi       ,rapeseed &mustard,2031,1931,25,55,55
bihar,gopalganj,1998,rabi       ,rapeseed &mustard,1205,860,34,45,52
bihar,gopalganj,1999,rabi       ,rapeseed &mustard,1190,1163,36,35,45
bihar,gopalganj,2000,rabi       ,rapeseed &mustard,1879,1962,35,50,59
bihar,gopalganj,2001,rabi       ,rapeseed &mustard,2579,2832,25,55,55
bihar,gopalganj,2002,rabi       ,rapeseed &mustard,2372,1824,25,55,55
bihar,gopalganj,2003,rabi       ,rapeseed &mustard,2532,2679,37,40,46
bihar,gopalganj,2004,rabi       ,rapeseed &mustard,2193,2182,36,41,50
bihar,gopalganj,2005,rabi       ,rapeseed &mustard,2565,3301,25,55,55
bihar,gopalganj,2006,rabi       ,rapeseed &mustard,2318,2383,36,40,54
bihar,gopalganj,2007,rabi       ,rapeseed &mustard,2449,2733,37,40,46
bihar,gopalganj,2008,rabi       ,rapeseed &mustard,2434,2084,37,40,46
bihar,gopalganj,2009,rabi       ,rapeseed &mustard,2721,3124,37,42,55
bihar,gopalganj,2010,rabi       ,rapeseed &mustard,2622,3233,37,40,46
bihar,gopalganj,2011,rabi       ,rapeseed &mustard,2290,2645,34,45,52
bihar,gopalganj,2012,rabi       ,rapeseed &mustard,2455,2993,34,55,62
bihar,gopalganj,2013,rabi       ,rapeseed &mustard,2525,3439,34,55,62
bihar,gopalganj,2014,rabi       ,rapeseed &mustard,2628,3511,34,55,62
bihar,jamui,1997,rabi       ,rapeseed &mustard,425,328,37,42,55
bihar,jamui,1998,rabi       ,rapeseed &mustard,321,356,34,45,52
bihar,jamui,1999,rabi       ,rapeseed &mustard,356,264,36,35,45
bihar,jamui,2000,rabi       ,rapeseed &mustard,489,347,35,50,59
bihar,jamui,2001,rabi       ,rapeseed &mustard,389,147,37,42,55
bihar,jamui,2002,rabi       ,rapeseed &mustard,373,250,35,50,59
bihar,jamui,2003,rabi       ,rapeseed &mustard,368,192,34,45,52
bihar,jamui,2004,rabi       ,rapeseed &mustard,350,430,36,41,50
bihar,jamui,2005,rabi       ,rapeseed &mustard,243,238,35,50,59
bihar,jamui,2006,rabi       ,rapeseed &mustard,118,165,36,35,45
bihar,jamui,2007,rabi       ,rapeseed &mustard,229,39,36,41,50
bihar,jamui,2008,rabi       ,rapeseed &mustard,197,321,34,45,52
bihar,jamui,2009,rabi       ,rapeseed &mustard,14,21,35,50,59
bihar,jamui,2010,rabi       ,rapeseed &mustard,46,57,36,35,45
bihar,jamui,2011,rabi       ,rapeseed &mustard,54,113,36,41,50
bihar,jamui,2012,rabi       ,rapeseed &mustard,55,112,37,42,55
bihar,jamui,2013,rabi       ,rapeseed &mustard,211,175,34,55,62
bihar,jamui,2014,rabi       ,rapeseed &mustard,693,938,35,50,59
bihar,jehanabad,1997,rabi       ,rapeseed &mustard,593,433,25,55,55
bihar,jehanabad,1998,rabi       ,rapeseed &mustard,716,763,36,35,45
bihar,jehanabad,1999,rabi       ,rapeseed &mustard,633,603,37,40,46
bihar,jehanabad,2000,rabi       ,rapeseed &mustard,366,412,34,45,52
bihar,jehanabad,2001,rabi       ,rapeseed &mustard,451,466,37,40,46
bihar,jehanabad,2002,rabi       ,rapeseed &mustard,397,384,34,45,52
bihar,jehanabad,2003,rabi       ,rapeseed &mustard,383,342,36,41,50
bihar,jehanabad,2004,rabi       ,rapeseed &mustard,170,156,34,45,52
bihar,jehanabad,2005,rabi       ,rapeseed &mustard,207,252,36,35,45
bihar,jehanabad,2006,rabi       ,rapeseed &mustard,524,739,36,41,50
bihar,jehanabad,2007,rabi       ,rapeseed &mustard,255,278,25,55,55
bihar,jehanabad,2008,rabi       ,rapeseed &mustard,201,230,37,40,46
bihar,jehanabad,2009,rabi       ,rapeseed &mustard,184,149,25,55,55
bihar,jehanabad,2010,rabi       ,rapeseed &mustard,181,201,36,41,50
bihar,jehanabad,2011,rabi       ,rapeseed &mustard,186,233,36,40,54
bihar,jehanabad,2012,rabi       ,rapeseed &mustard,200,237,25,55,55
bihar,jehanabad,2013,rabi       ,rapeseed &mustard,200,455,36,40,54
bihar,jehanabad,2014,rabi       ,rapeseed &mustard,192,190,35,50,59
bihar,kaimur (bhabua),1997,rabi       ,rapeseed &mustard,1716,494,25,55,55
bihar,kaimur (bhabua),1998,rabi       ,rapeseed &mustard,1825,1270,37,42,55
bihar,kaimur (bhabua),1999,rabi       ,rapeseed &mustard,1858,814,34,55,62
bihar,kaimur (bhabua),2000,rabi       ,rapeseed &mustard,1120,775,36,35,45
bihar,kaimur (bhabua),2001,rabi       ,rapeseed &mustard,1244,867,25,55,55
bihar,kaimur (bhabua),2002,rabi       ,rapeseed &mustard,1300,867,25,55,55
bihar,kaimur (bhabua),2003,rabi       ,rapeseed &mustard,1430,1108,36,35,45
bihar,kaimur (bhabua),2004,rabi       ,rapeseed &mustard,1283,906,36,35,45
bihar,kaimur (bhabua),2005,rabi       ,rapeseed &mustard,1484,1146,36,35,45
bihar,kaimur (bhabua),2006,rabi       ,rapeseed &mustard,2176,1832,37,42,55
bihar,kaimur (bhabua),2007,rabi       ,rapeseed &mustard,1381,949,37,42,55
bihar,kaimur (bhabua),2008,rabi       ,rapeseed &mustard,1654,1315,34,45,52
bihar,kaimur (bhabua),2009,rabi       ,rapeseed &mustard,1413,1494,36,40,54
bihar,kaimur (bhabua),2010,rabi       ,rapeseed &mustard,1313,1355,34,45,52
bihar,kaimur (bhabua),2011,rabi       ,rapeseed &mustard,1341,1456,36,40,54
bihar,kaimur (bhabua),2012,rabi       ,rapeseed &mustard,1622,1645,37,40,46
bihar,kaimur (bhabua),2013,rabi       ,rapeseed &mustard,1747,1700,25,55,55
bihar,kaimur (bhabua),2014,rabi       ,rapeseed &mustard,1762,1519,34,55,62
bihar,katihar,1997,rabi       ,rapeseed &mustard,5501,3240,36,41,50
bihar,katihar,1998,rabi       ,rapeseed &mustard,4557,3468,37,40,46
bihar,katihar,1999,rabi       ,rapeseed &mustard,4290,2085,36,41,50
bihar,katihar,2000,rabi       ,rapeseed &mustard,10836,4724,36,41,50
bihar,katihar,2001,rabi       ,rapeseed &mustard,6561,3221,36,41,50
bihar,katihar,2002,rabi       ,rapeseed &mustard,4607,1751,36,35,45
bihar,katihar,2003,rabi       ,rapeseed &mustard,3223,1338,36,41,50
bihar,katihar,2004,rabi       ,rapeseed &mustard,3674,2649,37,40,46
bihar,katihar,2005,rabi       ,rapeseed &mustard,2798,1729,36,41,50
bihar,katihar,2006,rabi       ,rapeseed &mustard,4968,2673,37,40,46
bihar,katihar,2007,rabi       ,rapeseed &mustard,5489,3941,37,42,55
bihar,katihar,2008,rabi       ,rapeseed &mustard,4682,3880,35,50,59
bihar,katihar,2009,rabi       ,rapeseed &mustard,4149,3771,37,42,55
bihar,katihar,2010,rabi       ,rapeseed &mustard,3374,3516,36,41,50
bihar,katihar,2011,rabi       ,rapeseed &mustard,4200,3717,36,41,50
bihar,katihar,2012,rabi       ,rapeseed &mustard,4196,3877,37,40,46
bihar,katihar,2013,rabi       ,rapeseed &mustard,4206,5602,36,35,45
bihar,katihar,2014,rabi       ,rapeseed &mustard,2895,3596,34,55,62
bihar,khagaria,1997,rabi       ,rapeseed &mustard,2510,2317,36,41,50
bihar,khagaria,1998,rabi       ,rapeseed &mustard,2232,2475,36,35,45
bihar,khagaria,1999,rabi       ,rapeseed &mustard,2983,2720,36,35,45
bihar,khagaria,2000,rabi       ,rapeseed &mustard,2375,1900,36,35,45
bihar,khagaria,2001,rabi       ,rapeseed &mustard,3194,2568,34,55,62
bihar,khagaria,2002,rabi       ,rapeseed &mustard,3272,929,36,41,50
bihar,khagaria,2003,rabi       ,rapeseed &mustard,3138,3386,37,42,55
bihar,khagaria,2004,rabi       ,rapeseed &mustard,3201,3009,37,42,55
bihar,khagaria,2005,rabi       ,rapeseed &mustard,3111,5615,36,40,54
bihar,khagaria,2006,rabi       ,rapeseed &mustard,2533,4851,37,40,46
bihar,khagaria,2007,rabi       ,rapeseed &mustard,2899,5734,25,55,55
bihar,khagaria,2008,rabi       ,rapeseed &mustard,2677,4192,37,40,46
bihar,khagaria,2009,rabi       ,rapeseed &mustard,2527,4334,34,55,62
bihar,khagaria,2010,rabi       ,rapeseed &mustard,2667,3462,25,55,55
bihar,khagaria,2011,rabi       ,rapeseed &mustard,2829,3593,36,35,45
bihar,khagaria,2012,rabi       ,rapeseed &mustard,2829,4580,36,35,45
bihar,khagaria,2013,rabi       ,rapeseed &mustard,2748,5271,36,40,54
bihar,khagaria,2014,rabi       ,rapeseed &mustard,2749,3722,25,55,55
bihar,kishanganj,1997,rabi       ,rapeseed &mustard,2494,1200,36,40,54
bihar,kishanganj,1998,rabi       ,rapeseed &mustard,2425,1433,36,41,50
bihar,kishanganj,1999,rabi       ,rapeseed &mustard,1107,984,36,40,54
bihar,kishanganj,2000,rabi       ,rapeseed &mustard,1768,640,37,42,55
bihar,kishanganj,2001,rabi       ,rapeseed &mustard,2367,2194,36,40,54
bihar,kishanganj,2002,rabi       ,rapeseed &mustard,2242,883,36,35,45
bihar,kishanganj,2003,rabi       ,rapeseed &mustard,1878,1910,36,41,50
bihar,kishanganj,2004,rabi       ,rapeseed &mustard,1892,1871,37,42,55
bihar,kishanganj,2005,rabi       ,rapeseed &mustard,1778,1968,36,41,50
bihar,kishanganj,2006,rabi       ,rapeseed &mustard,1849,1346,35,50,59
bihar,kishanganj,2007,rabi       ,rapeseed &mustard,1625,1534,37,42,55
bihar,kishanganj,2008,rabi       ,rapeseed &mustard,1971,1963,34,45,52
bihar,kishanganj,2009,rabi       ,rapeseed &mustard,1557,1468,34,55,62
bihar,kishanganj,2010,rabi       ,rapeseed &mustard,1510,621,37,42,55
bihar,kishanganj,2011,rabi       ,rapeseed &mustard,1363,485,25,55,55
bihar,kishanganj,2012,rabi       ,rapeseed &mustard,1345,538,36,40,54
bihar,kishanganj,2013,rabi       ,rapeseed &mustard,1305,1623,37,40,46
bihar,kishanganj,2014,rabi       ,rapeseed &mustard,1409,1122,36,35,45
bihar,lakhisarai,1997,rabi       ,rapeseed &mustard,1023,1087,35,50,59
bihar,lakhisarai,1998,rabi       ,rapeseed &mustard,535,593,37,42,55
bihar,lakhisarai,1999,rabi       ,rapeseed &mustard,511,360,36,40,54
bihar,lakhisarai,2000,rabi       ,rapeseed &mustard,225,129,36,41,50
bihar,lakhisarai,2001,rabi       ,rapeseed &mustard,515,439,25,55,55
bihar,lakhisarai,2002,rabi       ,rapeseed &mustard,572,342,25,55,55
bihar,lakhisarai,2003,rabi       ,rapeseed &mustard,641,659,36,40,54
bihar,lakhisarai,2004,rabi       ,rapeseed &mustard,873,711,34,55,62
bihar,lakhisarai,2005,rabi       ,rapeseed &mustard,689,1207,35,50,59
